Family,MK22D5,mk,,,,,,,,,,,
,,,,,,,,,,,,,
Pin,PTD7,p48,ADC0_SE22,,ADC0_SE22,PTD7,CMT_IRO,UART0_TX,FTM0_CH7,,FTM0_FLT1,,
,,,,,,,,,,,,,
,Peripheral,Clock register,Clock mask (defaults to name),Clock source,Irq number,Irq number,Irq number,,,,,,
Peripheral,MCG,,,,MCG_IRQn,,,,,,,,
Peripheral,EWM,SIM->SCGC4,,,,,,,,,,,
Peripheral,CMT,SIM->SCGC4,,,CMT_IRQn,,,,,,,,
Peripheral,I2C0,SIM->SCGC4,,,I2C0_IRQn,,,,,,,,
,I2C1,SIM->SCGC4,,,I2C1_IRQn,,,,,,,,
Peripheral,UART0,SIM->SCGC4,,,UART0_RX_TX_IRQn,,,,,,,,
Peripheral,UART1,SIM->SCGC4,,,UART1_RX_TX_IRQn,,,,,,,,
Peripheral,UART2,SIM->SCGC4,,,UART2_RX_TX_IRQn,,,,,,,,
Peripheral,USB0,SIM->SCGC4,SIM_SCGC4_USBOTG_MASK,,USB0_IRQn,,,,,,,,
Peripheral,CMP0,SIM->SCGC4,SIM_SCGC4_CMP_MASK,,CMP0_IRQn,,,,,,,,
Peripheral,CMP1,SIM->SCGC4,SIM_SCGC4_CMP_MASK,,CMP1_IRQn,,,,,,,,
Peripheral,VREF,SIM->SCGC4,,,,,,,,,,,
Peripheral,LPTMR0,SIM->SCGC5,SIM_SCGC5_LPTMR_MASK,,LPTMR0_IRQn,,,,,,,,
Peripheral,PORTA,SIM->SCGC5,,,PORTA_IRQn,,,,,,,,
Peripheral,PORTB,SIM->SCGC5,,,PORTB_IRQn,,,,,,,,
Peripheral,PORTC,SIM->SCGC5,,,PORTC_IRQn,,,,,,,,
Peripheral,PORTD,SIM->SCGC5,,,PORTD_IRQn,,,,,,,,
Peripheral,PORTE,SIM->SCGC5,,,PORTE_IRQn,,,,,,,,
,,,,,,,,,,,,,
Peripheral,FTFL,SIM->SCGC6,,,,,,,,,,,
Peripheral,DMAMUX0,SIM->SCGC6,,,,,,,,,,,
Peripheral,SPI0,SIM->SCGC6,,,SPI0_IRQn,,,,,,,,
,SPI1,SIM->SCGC6,,,SPI1_IRQn,,,,,,,,
Peripheral,I2S0,SIM->SCGC6,SIM_SCGC6_I2S_MASK,,I2S0_Tx_IRQn,I2S0_Rx_IRQn,,,,,,,
Peripheral,CRC0,SIM->SCGC6,SIM_SCGC6_CRC_MASK,,,,,,,,,,
Peripheral,USBDCD,SIM->SCGC6,,,,,,,,,,,
Peripheral,PDB0,SIM->SCGC6,SIM_SCGC6_PDB_MASK,,PDB0_IRQn,,,,,,,,
Peripheral,PIT,SIM->SCGC6,,,PIT0_IRQn,PIT1_IRQn,PIT2_IRQn,PIT3_IRQn,,,,,
Peripheral,FTM0,SIM->SCGC6,,,FTM0_IRQn,,,,,,,,
Peripheral,FTM1,SIM->SCGC6,,,FTM1_IRQn,,,,,,,,
,FTM2,SIM->SCGC6,,,FTM2_IRQn,,,,,,,,
Peripheral,ADC0,SIM->SCGC6,,,ADC0_IRQn,,,,,,,,
Peripheral,RTC,SIM->SCGC6,,,RTC_Alarm_IRQn,RTC_Seconds_IRQn,,,,,,,
,DAC0,SIM->SCGC6,,,,,,,,,,,
,,,,,,,,,,,,,
Peripheral,DMA0,SIM->SCGC7,SIM_SCGC7_DMA_MASK,,DMA0_IRQn,DMA1_IRQn,DMA2_IRQn,DMA3_IRQn,,,,,
Peripheral,LLWU,,,,LLWU_IRQn,,,,,,,,
Peripheral,SMC,,,,,,,,,,,,
Peripheral,SIM,,,,,,,,,,,,
Peripheral,CONSOLE,,,,,,,,,,,,
Peripheral,PMC,,,,PMC_IRQn,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
Param,UART0,clockSource,SystemCoreClock,,,,,,,,,,
Param,UART1,clockSource,SystemCoreClock,,,,,,,,,,
Param,UART2,clockSource,SystemBusClock,,,,,,,,,,
,,,,,,,,,,,,,
Param,FTFL,peripheral_file,ftfl_64k_flexrom,,,,,,,,,,
Param,FTFL,pflash_sector_size,2048,,,,,,,,,,
Param,FTFL,dflash_sector_size,2048,,,,,,,,,,
Param,FTFL,pflash_phrase_size,4,,,,,,,,,,
Param,FTFL,dflash_phrase_size,4,,,,,,,,,,
