TargetDeviceFamily,CortexM4,,,,,,,,,,,,
TargetDeviceSubFamily,MK40D7,mk,,,,,,,,,,,
,,,,,,,,,,,,,
Pin,VLL1,p50,VLL1,,,,,,,,,,
Pin,VCAP2,p51,VCAP2,,,,,,,,,,
Pin,VCAP1,p52,VCAP1,,,,,,,,,,
Pin,PTC4,p53,LCD_P24,,LCD_P24,PTC4/LLWU_P8,SPI0_PCS0,UART1_TX,FTM0_CH3,,CMP1_OUT,LCD_P24,
Pin,PTC5,p54,LCD_P25,,LCD_P25,PTC5/LLWU_P9,SPI0_SCK,LPTMR0_ALT2,I2S0_RXD0,,CMP0_OUT,LCD_P25,
Pin,PTC6,p55,LCD_P26/CMP0_IN0,,LCD_P26/CMP0_IN0,PTC6/LLWU_P10,SPI0_SOUT,PDB0_EXTRG,I2S0_RX_BCLK,,,LCD_P26,
Pin,PTC7,p56,LCD_P27/CMP0_IN1,,LCD_P27/CMP0_IN1,PTC7,SPI0_SIN,USB_SOF_OUT,I2S0_RX_FS,,I2S0_MCLK,LCD_P27,
Pin,PTD0,p57,LCD_P40,,LCD_P40,PTD0/LLWU_P13,SPI0_PCS0,UART2_RTS_b,,,,LCD_P40,
Pin,PTD1,p58,LCD_P41/ADC0_SE5b,,LCD_P41/ADC0_SE5b,PTD1,SPI0_SCK,UART2_CTS_b,,,,LCD_P41,
Pin,PTD2,p59,LCD_P42,,LCD_P42,PTD2/LLWU_P13,SPI0_SOUT,UART2_RX,,,,LCD_P42,
Pin,PTD3,p60,LCD_P43,,LCD_P43,PTD3,SPI0_SIN,UART2_TX,,,,LCD_P43,
Pin,PTD4,p61,LCD_P44,,LCD_P44,PTD4/LLWU_P14,SPI0_PCS1,UART0_RTS_b,FTM0_CH4,,EWM_IN,LCD_P44,
Pin,PTD5,p62,LCD_P45/ADC0_SE6b,,LCD_P45/ADC0_SE6b,PTD5,SPI0_PCS2,UART0_CTS_b/UART0_COL_b,FTM0_CH5,,EWM_OUT_b,LCD_P45,
Pin,PTD6,p63,LCD_P46/ADC0_SE7b,,LCD_P46/ADC0_SE7b,PTD6/LLWU_P15,SPI0_PCS3,UART0_RX,FTM0_CH6,,FTM0_FLT0,LCD_P46,
Pin,PTD7,p64,LCD_P47,,LCD_P47,PTD7,CMT_IRO,UART0_TX,FTM0_CH7,,FTM0_FLT1,LCD_P47,
,,,,,,,,,,,,,
,Peripheral,Clock register,Clock mask (defaults to name),Clock source,,,,,,,,,
Peripheral,DAC0,SIM->SCGC2,,,,,,,,,,,
,,,,,,,,,,,,,
Peripheral,SLCD,SIM->SCGC3,,,,,,,,,,,
Peripheral,FTM2,SIM->SCGC3,,,,,,,,,,,
Peripheral,ADC1,SIM->SCGC3,,,,,,,,,,,
,,,,,,,,,,,,,
Peripheral,MCG,,,,,,,,,,,,
Peripheral,EWM,SIM->SCGC4,,,,,,,,,,,
Peripheral,CMT,SIM->SCGC4,,,,,,,,,,,
Peripheral,I2C0,SIM->SCGC4,,,,,,,,,,,
Peripheral,I2C1,SIM->SCGC4,,,,,,,,,,,
Peripheral,UART0,SIM->SCGC4,,,,,,,,,,,
Peripheral,UART1,SIM->SCGC4,,,,,,,,,,,
Peripheral,UART2,SIM->SCGC4,,,,,,,,,,,
Peripheral,USB0,SIM->SCGC4,SIM_SCGC4_USBOTG_MASK,,,,,,,,,,
Peripheral,CMP0,SIM->SCGC4,SIM_SCGC4_CMP_MASK,,,,,,,,,,
Peripheral,CMP1,SIM->SCGC4,SIM_SCGC4_CMP_MASK,,,,,,,,,,
Peripheral,CMP2,SIM->SCGC4,SIM_SCGC4_CMP_MASK,,,,,,,,,,
Peripheral,VREF,SIM->SCGC4,,,,,,,,,,,
,,,,,,,,,,,,,
Peripheral,LPTMR0,SIM->SCGC5,SIM_SCGC5_LPTMR_MASK,,,,,,,,,,
Peripheral,TSI0,SIM->SCGC5,,,,,,,,,,,
Peripheral,PORTA,SIM->SCGC5,,,,,,,,,,,
Peripheral,PORTB,SIM->SCGC5,,,,,,,,,,,
Peripheral,PORTC,SIM->SCGC5,,,,,,,,,,,
Peripheral,PORTD,SIM->SCGC5,,,,,,,,,,,
Peripheral,PORTE,SIM->SCGC5,,,,,,,,,,,
,,,,,,,,,,,,,
Peripheral,FTFL,SIM->SCGC6,,,,,,,,,,,
Peripheral,DMAMUX0,SIM->SCGC6,,,,,,,,,,,
Peripheral,CAN0,SIM->SCGC6,,,,,,,,,,,
Peripheral,SPI0,SIM->SCGC6,,,,,,,,,,,
Peripheral,SPI1,SIM->SCGC6,,,,,,,,,,,
Peripheral,I2S0,SIM->SCGC6,SIM_SCGC6_I2S_MASK,,,,,,,,,,
Peripheral,CRC0,SIM->SCGC6,SIM_SCGC6_CRC_MASK,,,,,,,,,,
Peripheral,USBDCD0,SIM->SCGC6,SIM_SCGC6_USBDCD_MASK,,,,,,,,,,
Peripheral,PDB0,SIM->SCGC6,SIM_SCGC6_PDB_MASK,,,,,,,,,,
Peripheral,PIT,SIM->SCGC6,,,,,,,,,,,
Peripheral,FTM0,SIM->SCGC6,,,,,,,,,,,
Peripheral,FTM1,SIM->SCGC6,,,,,,,,,,,
Peripheral,ADC0,SIM->SCGC6,,,,,,,,,,,
Peripheral,RTC,SIM->SCGC6,,,,,,,,,,,
Peripheral,FMC,,,,,,,,,,,,
,,,,,,,,,,,,,
Peripheral,DMA0,SIM->SCGC7,SIM_SCGC7_DMA_MASK,,,,,,,,,,
Peripheral,LLWU,,,,,,,,,,,,
Peripheral,SMC,,,,,,,,,,,,
Peripheral,SIM,,,,,,,,,,,,
Peripheral,CONSOLE,,,,,,,,,,,,
Peripheral,PMC,,,,,,,,,,,,
Peripheral,MCM,,,,,,,,,,,,
Peripheral,WDOG,,,,,,,,,,,,
,UART0,clockSource,SystemCoreClock,,,,,,,,,,
,UART1,clockSource,SystemCoreClock,,,,,,,,,,
,UART2,clockSource,SystemBusClock,,,,,,,,,,
,,,,,,,,,,,,,
,Key,Description,Value,,,,,,,,,,
Param,/FTFL/version,Flash version,ftfl_32k_flexrom,,,,,,,,,,
Param,/FTFL/pflash_sector_size,Program flash sector size,2048,,,,,,,,,,
Param,/FTFL/pflash_phrase_size,Program flash phrase size,4,,,,,,,,,,
Param,/FTFL/dflash_sector_size,Data flash sector size,1024,,,,,,,,,,
Param,/FTFL/dflash_phrase_size,Data flash phrase size,4,,,,,,,,,,
Param,/LLWU/device_list,Wakeup sources,LPTMR0;CMP0;CMP1;CMP2;TSI;RTC_Alarm;;RTC_Seconds,,,,,,,,,,
